adshex,altitude1,altitude2,altitude3,altitude4,altitude5,steer1,steer2,steer3,steer4,steer5,steer6,steer7,steer8,squawk_1,spy_prob
4CAB98,0.2538584353379457,0.23789249600851517,0.24693986162852583,0.10484300159659393,0.15646620542841938,0.0075107296137339056,0.0075107296137339056,0.05150214592274678,0.6963519313304721,0.1888412017167382,0.04130901287553648,0.0037553648068669528,0.003218884120171674,1000,0.0940378787878788
45C265,0.07456772334293948,0.060878962536023054,0.024135446685878963,0.5673631123919308,0.2730547550432277,0.002167630057803468,0.0032514450867052024,0.028540462427745664,0.7698699421965318,0.16726878612716764,0.026372832369942197,0.001083815028901734,0.001445086705202312,776,0.09402020202020198
4B19F4,0.4706158909261871,0.5265632346027268,0.0,0.0009402914903620122,0.0018805829807240243,0.015625,0.014204545454545454,0.05350378787878788,0.6846590909090909,0.16571969696969696,0.04876893939393939,0.007102272727272727,0.010416666666666666,1000,0.09367207792207795
7C6C99,0.3629697525206233,0.22639780018331807,0.07516040329972502,0.2933088909257562,0.04216315307057745,0.028730305838739572,0.017608897126969416,0.020389249304911955,0.6876737720111215,0.1835032437442076,0.03429101019462465,0.011121408711770158,0.016682113067655237,7201,0.09311363636363636
A6C4D7,0.46586715867158673,0.31273062730627305,0.16143911439114392,0.0,0.05996309963099631,0.019289340101522844,0.009137055837563452,0.03248730964467005,0.7624365482233503,0.1299492385786802,0.024365482233502538,0.0040609137055837565,0.018274111675126905,2322,0.0926424963924965
ACC5AA,0.3392156862745098,0.5019607843137255,0.1588235294117647,0.0,0.0,0.027722772277227723,0.02178217821782178,0.09900990099009901,0.6633663366336634,0.11089108910891089,0.0594059405940594,0.011881188118811881,0.005940594059405941,6270,0.0921489898989899
3C6610,0.2822177822177822,0.22127872127872128,0.024475524475524476,0.4010989010989011,0.07092907092907093,0.006545820745216516,0.007049345417925478,0.026686807653575024,0.7416918429003021,0.1701913393756294,0.038267875125881166,0.004028197381671702,0.00553877139979859,1000,0.09189898989898986
3C4DCA,0.6784313725490196,0.19411764705882353,0.013725490196078431,0.09215686274509804,0.021568627450980392,0.045364891518737675,0.01775147928994083,0.09072978303747535,0.5384615384615384,0.15581854043392504,0.10059171597633136,0.02564102564102564,0.02564102564102564,1000,0.09172799422799435
A8222C,0.09817549956559514,0.3518679409209383,0.38835794960903564,0.15986099044309296,0.0017376194613379669,0.034482758620689655,0.022686025408348458,0.07622504537205081,0.6660617059891107,0.09891107078039928,0.06805807622504537,0.02631578947368421,0.007259528130671506,2754,0.09114898989898997
AB09B4,0.2722007722007722,0.5077220077220077,0.21235521235521235,0.0,0.007722007722007722,0.01775147928994083,0.011834319526627219,0.04930966469428008,0.6725838264299803,0.1873767258382643,0.045364891518737675,0.0039447731755424065,0.011834319526627219,2461,0.09108189033189044
AA0EC7,0.5962660443407235,0.39556592765460913,0.0,0.0,0.008168028004667444,0.015448603683897801,0.0106951871657754,0.056446821152703504,0.6512180629827689,0.1984551396316102,0.05466428995840761,0.007724301841948901,0.0053475935828877,1010,0.09107900432900436
3950CE,0.2034548944337812,0.18618042226487524,0.07677543186180422,0.1765834932821497,0.3570057581573896,0.015444015444015444,0.011583011583011582,0.04054054054054054,0.6776061776061776,0.20077220077220076,0.04247104247104247,0.005791505791505791,0.005791505791505791,1351,0.09101406926406927
A1B092,0.26418786692759294,0.13111545988258316,0.4598825831702544,0.14090019569471623,0.003913894324853229,0.01775147928994083,0.009861932938856016,0.055226824457593686,0.6232741617357002,0.23076923076923078,0.04339250493096647,0.015779092702169626,0.0039447731755424065,1472,0.09078427128427138
440826,0.4160887656033287,0.3231622746185853,0.044382801664355064,0.14054553860379104,0.0758206195099399,0.017161410018552876,0.011595547309833023,0.03942486085343228,0.6975881261595547,0.17996289424860853,0.04267161410018553,0.0055658627087198514,0.006029684601113173,1000,0.09071176046176047
AA7315,0.2924683892248488,0.2644310060472787,0.16767454645409566,0.06816932380428807,0.20725673446948872,0.017827298050139277,0.006685236768802228,0.05181058495821727,0.6573816155988857,0.20724233983286908,0.03676880222841226,0.010584958217270195,0.0116991643454039,1337,0.09034163059163061
C01A5A,0.22727272727272727,0.11857707509881422,0.1482213438735178,0.3201581027667984,0.1857707509881423,0.01593625498007968,0.013944223107569721,0.05179282868525897,0.6055776892430279,0.2410358565737052,0.049800796812749,0.01195219123505976,0.0099601593625498,2733,0.09029617604617614
3443D5,0.2283464566929134,0.11023622047244094,0.08858267716535433,0.41338582677165353,0.1594488188976378,0.017964071856287425,0.015968063872255488,0.06187624750499002,0.6287425149700598,0.19760479041916168,0.05588822355289421,0.007984031936127744,0.013972055888223553,3053,0.09028643578643587
4CAAD8,0.8489795918367347,0.14965986394557823,0.0,0.0,0.0013605442176870747,0.006363636363636364,0.004545454545454545,0.042727272727272725,0.7209090909090909,0.18454545454545454,0.03636363636363636,0.0022727272727272726,0.0022727272727272726,1225,0.08992748917748919
4B18F3,0.47273781902552203,0.3509280742459397,0.05626450116009281,0.05626450116009281,0.06380510440835267,0.015285126396237508,0.01352145796590241,0.04644326866549089,0.7031158142269254,0.15520282186948853,0.04467960023515579,0.00940623162845385,0.012345679012345678,1000,0.08974134199134201
3991E4,0.375,0.361328125,0.044921875,0.123046875,0.095703125,0.01984126984126984,0.01984126984126984,0.08333333333333333,0.625,0.18055555555555555,0.05357142857142857,0.00992063492063492,0.007936507936507936,1000,0.08958225108225107
C063FA,0.6200589970501474,0.3775811209439528,0.0,0.0,0.002359882005899705,0.015494636471990465,0.0059594755661501785,0.056615017878426696,0.6591179976162098,0.1865315852205006,0.058402860548271755,0.008939213349225268,0.008939213349225268,560,0.08926082251082253
345398,0.21235521235521235,0.2644787644787645,0.037644787644787646,0.3301158301158301,0.1554054054054054,0.017509727626459144,0.005836575875486381,0.037937743190661476,0.72568093385214,0.1575875486381323,0.042801556420233464,0.0048638132295719845,0.007782101167315175,454,0.08916630591630592
A2D27C,0.11549295774647887,0.2347417840375587,0.0676056338028169,0.5624413145539906,0.01971830985915493,0.017110266159695818,0.01806083650190114,0.06273764258555133,0.7328897338403042,0.10076045627376426,0.04752851711026616,0.017110266159695818,0.0038022813688212928,3670,0.08891919191919202
485779,0.5195381882770871,0.3339253996447602,0.04262877442273535,0.05772646536412078,0.046181172291296625,0.015124555160142349,0.008896797153024912,0.029359430604982206,0.7419928825622776,0.16725978647686832,0.02402135231316726,0.008896797153024912,0.004448398576512456,1000,0.08890800865800866
AA9B20,0.21428571428571427,0.17567567567567569,0.09073359073359073,0.15444015444015444,0.36486486486486486,0.01616161616161616,0.006060606060606061,0.03232323232323232,0.7373737373737373,0.1595959595959596,0.030303030303030304,0.00808080808080808,0.0101010101010101,1352,0.0885234487734488
400DB0,0.16920353982300884,0.10513274336283186,0.024778761061946902,0.2807079646017699,0.4201769911504425,0.00819088319088319,0.007478632478632479,0.03205128205128205,0.7211538461538461,0.1866096866096866,0.03596866096866097,0.004629629629629629,0.003917378917378918,547,0.08837626262626261
A1B4AB,0.3367043426531826,0.5806067816775728,0.06484235574063058,0.0,0.01784651992861392,0.004770423375074538,0.005366726296958855,0.05008944543828265,0.6565295169946332,0.22361359570661896,0.05128205128205128,0.0035778175313059034,0.004770423375074538,3614,0.08752092352092358
3C5EED,0.3914104441190825,0.5646656905807711,0.024890190336749635,0.006832601268911664,0.012201073694485115,0.009336609336609337,0.010319410319410319,0.04176904176904177,0.6982800982800983,0.18083538083538084,0.053562653562653564,0.004422604422604423,0.0014742014742014742,1263,0.08743686868686867
ABBB24,0.3855421686746988,0.27309236947791166,0.16265060240963855,0.10040160642570281,0.0783132530120482,0.020242914979757085,0.018218623481781375,0.048582995951417005,0.6295546558704453,0.1659919028340081,0.08502024291497975,0.012145748987854251,0.020242914979757085,3261,0.08739610389610397
406909,0.216796875,0.21875,0.171875,0.21875,0.173828125,0.015873015873015872,0.013888888888888888,0.025793650793650792,0.7003968253968254,0.19444444444444445,0.04365079365079365,0.003968253968253968,0.001984126984126984,3503,0.08713600288600297
A0A457,0.2316831683168317,0.2198019801980198,0.4277227722772277,0.12079207920792079,0.0,0.015968063872255488,0.011976047904191617,0.029940119760479042,0.7345309381237525,0.13572854291417166,0.05389221556886228,0.007984031936127744,0.00998003992015968,2341,0.08689898989898998
A5B3AD,0.26264591439688717,0.301556420233463,0.4163424124513619,0.013618677042801557,0.005836575875486381,0.01764705882352941,0.00980392156862745,0.049019607843137254,0.7,0.1588235294117647,0.050980392156862744,0.0058823529411764705,0.00784313725490196,3553,0.0865129870129871
C07534,0.48682336182336183,0.4804131054131054,0.00035612535612535614,0.00035612535612535614,0.03205128205128205,0.0035714285714285713,0.0035714285714285713,0.05,0.6710714285714285,0.2125,0.05285714285714286,0.0032142857142857142,0.0032142857142857142,516,0.08635173160173161
C080AA,0.22709163346613545,0.13147410358565736,0.2290836653386454,0.3884462151394422,0.02390438247011952,0.018036072144288578,0.008016032064128256,0.03006012024048096,0.781563126252505,0.12424849699398798,0.022044088176352707,0.006012024048096192,0.01002004008016032,4017,0.08539826839826849
4CA9EA,0.3136042402826855,0.6859540636042403,0.00044169611307420494,0.0,0.0,0.006643046944198406,0.00487156775907883,0.029229406554472984,0.7860938883968114,0.14526129317980513,0.023029229406554472,0.003985828166519044,0.0008857395925597874,1126,0.08538203463203466
44CDC4,0.35004476275738583,0.1584601611459266,0.306177260519248,0.1477170993733214,0.03760071620411817,0.017163504968383016,0.013550135501355014,0.052393857271906055,0.7046070460704607,0.16169828364950317,0.04245709123757904,0.004516711833785004,0.0036133694670280035,2014,0.084929292929293
A59197,0.24148003894839337,0.29892891918208375,0.1976630963972736,0.18403115871470302,0.07789678675754626,0.02576808721506442,0.009910802775024777,0.05550049554013875,0.7185332011892963,0.09712586719524281,0.06045589692765114,0.022794846382556987,0.009910802775024777,7424,0.08427056277056276
AC267C,0.3268101761252446,0.24853228962818003,0.10763209393346379,0.03424657534246575,0.2827788649706458,0.015763546798029555,0.013793103448275862,0.03940886699507389,0.6926108374384237,0.19310344827586207,0.035467980295566505,0.003940886699507389,0.005911330049261084,4110,0.08349963924963932
4CA8BD,0.379047619047619,0.13142857142857142,0.05333333333333334,0.43238095238095237,0.0038095238095238095,0.017857142857142856,0.015873015873015872,0.08531746031746032,0.5992063492063492,0.18253968253968253,0.08134920634920635,0.005952380952380952,0.011904761904761904,6271,0.08349819624819627
3C65C8,0.32899144026795685,0.24674358020096762,0.24711574246371418,0.06438407145515444,0.11276516561220692,0.006348020911127707,0.00784167289021658,0.02725914861837192,0.7565347274085138,0.1717699775952203,0.028379387602688575,0.0007468259895444362,0.0011202389843166542,1000,0.08312878787878789
4B188A,0.11268939393939394,0.06723484848484848,0.2471590909090909,0.01231060606060606,0.5606060606060606,0.0028653295128939827,0.004775549188156638,0.02865329512893983,0.7402101241642789,0.18815663801337154,0.030563514804202482,0.0009551098376313276,0.0038204393505253103,1000,0.08312878787878789
424343,0.05715532286212915,0.055410122164048864,0.849476439790576,0.026614310645724257,0.011343804537521814,0.0021929824561403508,0.004824561403508772,0.018421052631578946,0.7114035087719298,0.23596491228070177,0.025,0.0008771929824561404,0.0013157894736842105,1341,0.08283802308802317
4CC279,0.21739130434782608,0.09683794466403162,0.20355731225296442,0.4743083003952569,0.007905138339920948,0.015779092702169626,0.0039447731755424065,0.015779092702169626,0.7080867850098619,0.21696252465483234,0.029585798816568046,0.0019723865877712033,0.007889546351084813,2144,0.08181457431457438
4B1699,0.40645773979107314,0.19658119658119658,0.352326685660019,0.0446343779677113,0.0,0.01633045148895293,0.01536983669548511,0.0393852065321806,0.6781940441882806,0.1844380403458213,0.04707012487992315,0.005763688760806916,0.013448607108549471,3055,0.08175829725829734
C04850,0.39775910364145656,0.5835667600373483,0.0018674136321195146,0.0009337068160597573,0.015873015873015872,0.015977443609022556,0.011278195488721804,0.05075187969924812,0.6353383458646616,0.20488721804511278,0.06203007518796992,0.009398496240601503,0.010338345864661654,1176,0.08131637806637808
A1CD4E,0.47559591373439275,0.5232690124858116,0.0,0.0,0.0011350737797956867,0.009137635636778984,0.006853226727584237,0.05311250713877784,0.6973158195316962,0.1810394060536836,0.04397487150199886,0.004568817818389492,0.003997715591090805,1057,0.08059415584415587
A47D69,0.1021978021978022,0.05054945054945055,0.013186813186813187,0.33791208791208793,0.49615384615384617,0.0005512679162072767,0.0016538037486218302,0.016538037486218304,0.7690187431091511,0.18081587651598677,0.024255788313120176,0.004410143329658214,0.0027563395810363835,1165,0.08049603174603173
C07A0C,0.05831643002028398,0.04411764705882353,0.014705882352941176,0.011156186612576065,0.8717038539553753,0.0020335536349771225,0.0020335536349771225,0.0340620233858668,0.7834265378749364,0.14743263853584138,0.029486527707168277,0.001525165226232842,0.0,624,0.08049603174603173
3412D3,0.04476143630103296,0.03000491883915396,0.014756517461878997,0.7525823905558289,0.15789473684210525,0.004477611940298508,0.003482587064676617,0.028855721393034824,0.7741293532338308,0.15920398009950248,0.028358208955223882,0.0009950248756218905,0.0004975124378109452,730,0.08049603174603173
3C66A5,0.35998107852412486,0.4210028382213813,0.01466414380321665,0.015610217596972564,0.18874172185430463,0.0042959427207637235,0.005250596658711217,0.023389021479713605,0.7427207637231503,0.18806682577565634,0.03054892601431981,0.002386634844868735,0.003341288782816229,1000,0.08049603174603173
3C6441,0.3886792452830189,0.46037735849056605,0.04905660377358491,0.09622641509433963,0.005660377358490566,0.015355086372360844,0.02495201535508637,0.03838771593090211,0.7063339731285988,0.15738963531669867,0.044145873320537425,0.003838771593090211,0.009596928982725527,1000,0.07949675324675323
A43E7F,0.16330114135206322,0.12467076382791922,0.2835820895522388,0.31343283582089554,0.11501316944688324,0.015985790408525755,0.010657193605683837,0.09591474245115453,0.6820603907637656,0.10213143872113677,0.07548845470692718,0.007104795737122558,0.010657193605683837,2566,0.07932503607503617
A03235,0.11982942430703625,0.864818763326226,0.008955223880597015,0.0,0.006396588486140725,0.0021376656690893546,0.003847798204360838,0.036340316374519024,0.7507481829841812,0.17229585292860197,0.033347584437793926,0.0012825994014536127,0.0,1015,0.07901551226551226
478371,0.030061892130857647,0.036251105216622455,0.007957559681697613,0.00618921308576481,0.9195402298850575,0.00354295837023915,0.00354295837023915,0.023029229406554472,0.7803365810451727,0.1691762621789194,0.01771479185119575,0.0008857395925597874,0.001771479185119575,746,0.07901551226551226
A1F90E,0.180188679245283,0.5009433962264151,0.008490566037735849,0.310377358490566,0.0,0.005681818181818182,0.002840909090909091,0.021780303030303032,0.7689393939393939,0.17613636363636365,0.021780303030303032,0.001893939393939394,0.000946969696969697,507,0.07901551226551226
47BDCD,0.05727699530516432,0.05258215962441314,0.009859154929577466,0.5446009389671361,0.33568075117370894,0.000942951438000943,0.002828854314002829,0.015558698727015558,0.7732201791607732,0.18387553041018387,0.021687883074021686,0.0004714757190004715,0.0014144271570014145,745,0.07901551226551226
45C867,0.02176470588235294,0.02,0.008823529411764706,0.004705882352941176,0.9447058823529412,0.0017720023626698169,0.0017720023626698169,0.00767867690490254,0.793857058476078,0.1831069108092144,0.010632014176018901,0.0,0.0011813349084465446,534,0.07901551226551226
4CA354,0.05638413968715897,0.03310294652600946,0.01018552200800291,0.4881775190978538,0.4121498726809749,0.001459321415541773,0.001459321415541773,0.02006566946369938,0.781831448376505,0.17256475738781465,0.02116016052535571,0.00036483035388544326,0.0010944910616563297,734,0.07901551226551226
45AA92,0.0639763779527559,0.07775590551181102,0.011811023622047244,0.4375,0.4089566929133858,0.006419753086419753,0.003950617283950617,0.029135802469135802,0.7362962962962963,0.19209876543209878,0.027160493827160494,0.0014814814814814814,0.0034567901234567903,757,0.07901551226551226
4AC8B8,0.05649303008070433,0.037050623624358035,0.009537784299339692,0.020176082171680116,0.8767424798239178,0.003312476996687523,0.002208317997791682,0.01472211998527788,0.7688627162311373,0.19617224880382775,0.012513801987486198,0.001104158998895841,0.001104158998895841,741,0.07901551226551226
4CA4CC,0.04435906391896612,0.04086622424030737,0.011875654907439748,0.5480265455815578,0.354872511351729,0.00035001750087504374,0.0017500875043752187,0.015050752537626881,0.7910395519775989,0.17185859292964648,0.017850892544627232,0.0010500525026251313,0.0010500525026251313,734,0.07901551226551226
AA6BA6,0.39603960396039606,0.2297029702970297,0.04950495049504951,0.13465346534653466,0.1900990099009901,0.016129032258064516,0.018145161290322582,0.07459677419354839,0.6612903225806451,0.1592741935483871,0.05040322580645161,0.014112903225806451,0.006048387096774193,7226,0.07897691197691202
3430C4,0.22527472527472528,0.11792054099746407,0.06170752324598478,0.4437869822485207,0.15131022823330514,0.00423908435777872,0.007630351844001695,0.02967359050445104,0.7435353963543875,0.1797371767698177,0.03052140737600678,0.002967359050445104,0.001695633743111488,1126,0.07887950937950937
40697C,0.23892927957699933,0.11599471249173827,0.06014540647719762,0.20224719101123595,0.38268341044282883,0.003988035892323031,0.004985044865403789,0.017613825191093387,0.7969425058158857,0.14556331006979062,0.02326354270521768,0.004320372216683284,0.003323363243602526,513,0.0788037518037518
A6844D,0.1984126984126984,0.1746031746031746,0.08333333333333333,0.03373015873015873,0.5099206349206349,0.02186878727634195,0.015904572564612324,0.04771371769383698,0.7673956262425448,0.08946322067594434,0.0437375745526839,0.007952286282306162,0.005964214711729622,6317,0.07862373737373737
49D092,0.07947398513436249,0.14351057747284163,0.06174957118353345,0.16009148084619781,0.5551743853630646,0.0017261219792865361,0.0028768699654775605,0.014959723820483314,0.80897583429229,0.15132336018411968,0.01668584579976985,0.0023014959723820483,0.0011507479861910242,1000,0.07857647907647906
392AE8,0.3186646433990895,0.26707132018209406,0.2468386444107233,0.15275670207384925,0.014668689934243804,0.009146341463414634,0.005589430894308943,0.0391260162601626,0.7063008130081301,0.18597560975609756,0.04573170731707317,0.00508130081300813,0.003048780487804878,761,0.07818181818181819
A988CC,0.4891611687087653,0.2997172478793591,0.09802073515551367,0.09519321394910461,0.017907634307257305,0.02448210922787194,0.015065913370998116,0.046139359698681735,0.6892655367231638,0.16290018832391714,0.04519774011299435,0.004708097928436911,0.01224105461393597,7251,0.07804689754689755
A954CA,0.2261682242990654,0.28785046728971964,0.27102803738317754,0.21495327102803738,0.0,0.015180265654648957,0.007590132827324478,0.028462998102466792,0.6793168880455408,0.22011385199240988,0.03795066413662239,0.007590132827324478,0.003795066413662239,1733,0.07772871572871579
AAA224,0.2680365296803653,0.37077625570776257,0.01598173515981735,0.058447488584474884,0.2867579908675799,0.007336084364970197,0.0050435580009170105,0.026134800550206328,0.7216872994039432,0.19990829894543788,0.030261348005502064,0.005502063273727648,0.0041265474552957355,1012,0.07746572871572874
A3BE7C,0.22801932367149758,0.1323671497584541,0.05990338164251208,0.42028985507246375,0.15942028985507245,0.0019743336623889436,0.007897334649555774,0.03060217176702863,0.6850937808489634,0.22211253701875616,0.04244817374136229,0.004935834155972359,0.004935834155972359,1105,0.07706132756132757
4CA212,0.35678571428571426,0.2767857142857143,0.06142857142857143,0.29214285714285715,0.012857142857142857,0.0060931899641577065,0.0064516129032258064,0.04086021505376344,0.7301075268817204,0.16344086021505377,0.04372759856630824,0.005734767025089606,0.0035842293906810036,621,0.0763037518037518
C03BF5,0.20260328239954725,0.11714770797962648,0.014714204867006225,0.2829654782116582,0.38256932654216186,0.007411630558722919,0.0017103762827822121,0.022234891676168756,0.7519954389965793,0.17559863169897377,0.03135689851767389,0.006271379703534778,0.0034207525655644243,1162,0.07610209235209238
A0A80E,0.28171641791044777,0.40671641791044777,0.20335820895522388,0.04664179104477612,0.061567164179104475,0.022727272727272728,0.005681818181818182,0.04924242424242424,0.7064393939393939,0.1590909090909091,0.03598484848484849,0.007575757575757576,0.013257575757575758,6767,0.07605230880230882
4CABB1,0.1919732441471572,0.19130434782608696,0.06321070234113713,0.24782608695652175,0.305685618729097,0.004709048099562731,0.004709048099562731,0.035317860746720484,0.7709384460141272,0.14665321224352507,0.0339724184325597,0.0023545240497813654,0.0013454423141607804,5775,0.0760241702741703
A5D28E,0.20820969337289813,0.228486646884273,0.24826904055390703,0.25272007912957467,0.06231454005934718,0.0029806259314456036,0.004470938897168405,0.04123199205166418,0.706408345752608,0.20367610531544958,0.037754595131644315,0.001987083954297069,0.0014903129657228018,1461,0.07595815295815297
34440B,0.28938906752411575,0.2304394426580922,0.06109324758842444,0.15862808145766344,0.2604501607717042,0.00482573726541555,0.006434316353887399,0.02520107238605898,0.7485254691689008,0.17372654155495978,0.033780160857908845,0.004289544235924933,0.0032171581769436996,1000,0.07584920634920636
49D266,0.17996289424860853,0.1841372912801484,0.059369202226345084,0.3302411873840445,0.24628942486085342,0.005135387488328665,0.004668534080298786,0.029878618113912233,0.73062558356676,0.18907563025210083,0.03361344537815126,0.0028011204481792717,0.004201680672268907,1000,0.07584920634920636
A77AE0,0.19179304192685104,0.39785905441570024,0.31311329170383584,0.08296164139161463,0.014272970561998216,0.014519056261343012,0.008166969147005444,0.04627949183303085,0.6833030852994555,0.1751361161524501,0.05807622504537205,0.008166969147005444,0.006352087114337568,2616,0.07542279942279949
484CB6,0.4195121951219512,0.200375234521576,0.06228893058161351,0.0772983114446529,0.24052532833020637,0.007924528301886792,0.0060377358490566035,0.0369811320754717,0.7392452830188679,0.17245283018867924,0.03169811320754717,0.0037735849056603774,0.0018867924528301887,1000,0.07475829725829729
4D20AA,0.14231136580706782,0.054441260744985676,0.011461318051575931,0.0028653295128939827,0.7889207258834766,0.007692307692307692,0.0057692307692307696,0.02403846153846154,0.7423076923076923,0.19326923076923078,0.02403846153846154,0.0009615384615384615,0.001923076923076923,1000,0.0746215728715729
3C4826,0.17457627118644067,0.3022598870056497,0.24632768361581922,0.27627118644067794,0.0005649717514124294,0.005136986301369863,0.010273972602739725,0.045662100456621,0.7026255707762558,0.2009132420091324,0.030821917808219176,0.003424657534246575,0.001141552511415525,630,0.07454545454545454
738074,0.15005246589716684,0.08237145855194124,0.023084994753410283,0.026757607555089193,0.7177334732423925,0.003682272488164124,0.004734350341925302,0.039978958442924775,0.731194108364019,0.17780115728563914,0.03682272488164124,0.003682272488164124,0.0021041557075223566,1070,0.07447474747474749
A07311,0.45751633986928103,0.4061624649859944,0.07749766573295985,0.04948646125116713,0.009337068160597572,0.024231127679403542,0.011183597390493943,0.06057781919850885,0.6635601118359739,0.16868592730661697,0.045666356011183594,0.010251630941286114,0.015843429636533086,4757,0.0739054834054834
3C66AA,0.29195940671350507,0.26346604215456676,0.06167056986729118,0.19320843091334894,0.18969555035128804,0.0070450097847358124,0.0070450097847358124,0.02818003913894325,0.7596868884540118,0.15616438356164383,0.03600782778864971,0.0035225048923679062,0.0023483365949119373,757,0.07380375180375183
400936,0.6422613531047267,0.1556997219647822,0.012974976830398516,0.019462465245597776,0.1696014828544949,0.007462686567164179,0.01585820895522388,0.048507462686567165,0.6632462686567164,0.1865671641791045,0.06716417910447761,0.002798507462686567,0.008395522388059701,1202,0.07340728715728718
A62863,0.22954091816367264,0.13572854291417166,0.07385229540918163,0.06387225548902195,0.49700598802395207,0.02636916835699797,0.008113590263691683,0.018255578093306288,0.6531440162271805,0.2332657200811359,0.038539553752535496,0.010141987829614604,0.012170385395537525,6642,0.07316414141414143
AC7E8E,0.37880184331797234,0.2894009216589862,0.1824884792626728,0.060829493087557605,0.08847926267281106,0.02119815668202765,0.007373271889400922,0.047004608294930875,0.6470046082949309,0.20829493087557605,0.054377880184331796,0.005529953917050691,0.009216589861751152,7225,0.07309776334776334
AAFBF3,0.16619183285849953,0.47673314339981004,0.32573599240265905,0.03133903133903134,0.0,0.008729388942774006,0.013579049466537343,0.07662463627546072,0.7371483996120272,0.09602327837051407,0.05916585838991271,0.005819592628516004,0.002909796314258002,1456,0.07295346320346323
A31961,0.15503875968992248,0.07945736434108527,0.13565891472868216,0.0,0.6298449612403101,0.015533980582524271,0.005825242718446602,0.019417475728155338,0.7398058252427184,0.17281553398058253,0.04271844660194175,0.001941747572815534,0.001941747572815534,2741,0.07274927849927856
A26F98,0.08371665133394664,0.47010119595216193,0.050597976080956765,0.39558417663293466,0.0,0.002785515320334262,0.014856081708449397,0.02135561745589601,0.7325905292479109,0.18848653667595172,0.03899721448467967,0.0,0.0009285051067780873,636,0.07271248196248196
49528B,0.18621064060803474,0.09500542888165038,0.017915309446254073,0.3745928338762215,0.3262757871878393,0.003810560696788242,0.00326619488296135,0.030484485574305935,0.7348938486663038,0.19379422972237342,0.027762656505171474,0.001633097441480675,0.004354926510615134,1113,0.07265656565656567
A78A52,0.19466019417475727,0.7737864077669903,0.02330097087378641,0.0,0.00825242718446602,0.005350194552529183,0.004377431906614786,0.023346303501945526,0.7636186770428015,0.17558365758754862,0.021400778210116732,0.004377431906614786,0.0019455252918287938,1154,0.07265656565656567
ABAAA8,0.27920560747663553,0.31600467289719625,0.0344626168224299,0.17289719626168223,0.19742990654205608,0.006470588235294118,0.014705882352941176,0.04176470588235294,0.6994117647058824,0.18705882352941178,0.04,0.0029411764705882353,0.007647058823529412,647,0.07261147186147186
400775,0.17670682730923695,0.09982788296041308,0.022948938611589215,0.2719449225473322,0.42857142857142855,0.0028735632183908046,0.0022988505747126436,0.028735632183908046,0.7488505747126437,0.18620689655172415,0.026436781609195402,0.0011494252873563218,0.0034482758620689655,721,0.07235353535353536
AC78CE,0.042529378847229994,0.04588696138780078,0.020705092333519866,0.1315053161723559,0.7593732512590935,0.0011273957158962795,0.0005636978579481398,0.020293122886133032,0.7717023675310034,0.18771138669673054,0.017474633596392335,0.0005636978579481398,0.0005636978579481398,1046,0.07235353535353536
45C261,0.07127429805615551,0.05529157667386609,0.017278617710583154,0.416414686825054,0.43974082073434123,0.0008661758336942399,0.00129926375054136,0.0173235166738848,0.7669987007362494,0.19359029883066262,0.01602425292334344,0.00129926375054136,0.00259852750108272,736,0.07235353535353536
4A08E8,0.13984610237537637,0.07862161257945802,0.019739043158246906,0.029441284710605555,0.7323519571763132,0.006388702084734364,0.004707464694014795,0.03328850033624748,0.7205783456624075,0.19737726967047747,0.03261600537995965,0.003026227303295225,0.0020174848688634837,1000,0.07235353535353536
40688C,0.21634168987929434,0.12720519962859797,0.022284122562674095,0.07985143918291551,0.5543175487465181,0.005628517823639775,0.010318949343339587,0.04221388367729831,0.7157598499061913,0.1894934333958724,0.03283302063789869,0.001876172607879925,0.001876172607879925,754,0.07235353535353536
780B14,0.1230392156862745,0.06274509803921569,0.02303921568627451,0.36470588235294116,0.4264705882352941,0.0029585798816568047,0.0029585798816568047,0.028106508875739646,0.7963510848126233,0.13806706114398423,0.029585798816568046,0.0009861932938856016,0.0009861932938856016,765,0.07235353535353536
C01A59,0.0661284121491734,0.03383314109957709,0.019992310649750097,0.1437908496732026,0.7362552864282969,0.0023192887514495554,0.004638577502899111,0.019713954387321223,0.7591805179744878,0.1921144182450715,0.021260146888287593,0.0007730962504831851,0.0,1027,0.07235353535353536
4CA52A,0.0941398865784499,0.06313799621928166,0.02155009451795841,0.8189035916824197,0.002268431001890359,0.0038022813688212928,0.004182509505703422,0.012167300380228136,0.8159695817490494,0.14486692015209127,0.017870722433460075,0.0007604562737642585,0.00038022813688212925,1000,0.07235353535353536
42426B,0.11117681845062094,0.06623299822590184,0.020106445890005913,0.6824364281490243,0.12004730928444707,0.0017857142857142857,0.0035714285714285713,0.02619047619047619,0.7517857142857143,0.19107142857142856,0.022023809523809525,0.002380952380952381,0.0011904761904761906,1000,0.07235353535353536
440065,0.28395646000946523,0.1845716990061524,0.022243256034074774,0.02555608140085187,0.48367250354945573,0.005689900426742532,0.006638217164532954,0.026552868658131817,0.7524893314366998,0.16927453769559034,0.03366524419155998,0.003793266951161688,0.001896633475580844,524,0.0718989898989899
